gid1,gid2,similarity
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,f1c7e462-7d08-430f-8255-dd2afec63f36,1.7142857142857144
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,346c0b5c-a3c4-4be9-a78f-c633df0a046b,1.6785714285714286
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,0c751690-c784-4a4f-b1e4-c1de27d47581,1.6785714285714286
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,1.6666666666666665
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,fb821608-35fd-4a45-a4b2-1a0537cee111,1.6666666666666665
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,0af78501-5647-4c18-9a0d-66ac8789e13b,1.6071428571428572
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,e28dbf43-a2d9-4651-908f-1879ad67d30e,1.6071428571428572
d4d3c818-005f-43bd-b0f8-89e74dfe4dca,15f835dc-ee52-4b74-b889-113678f54119,1.5952380952380951
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,f86d80f3-3d2e-4450-9b0c-638152e93df3,2.6666666666666665
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,95e1ead9-4d31-4808-a7ac-32c3614c116b,2.0
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,1.952380952380952
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,86c20d59-4cd7-4814-b6b7-e371c1016097,1.952380952380952
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,b5bd9f88-962e-4730-84a7-795592ba42e8,1.952380952380952
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,69b39eab-6577-46a4-a9f5-817839092033,1.952380952380952
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,1.875
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,1.8571428571428572
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,6ffb8ea9-2370-44d8-b678-e9237bbd347b,1.8452380952380951
62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,cda8e877-fe39-4939-8b09-045d68617367,1.8095238095238093
379fb100-063e-4472-b7c2-5bb9eda435ed,b07cdbbe-421e-418a-bbb7-ce0d8d53bfa8,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,cdcc8a40-d7ee-4deb-ae9b-36b4076e6fd8,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,44c66117-552e-4e4d-a969-fb0fca779267,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,7e35659f-f3bb-4c28-bcf5-47bd5cfa2bca,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,8951c87f-f730-4247-b442-52ed14ad6a97,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,99698ee5-9b92-4bea-bdf5-418270d820f4,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,66932740-f510-4bc6-b4d0-160bb1f4c723,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,d4d3c818-005f-43bd-b0f8-89e74dfe4dca,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,d945b088-0eb1-49e6-a232-dee95392ed35,0.42857142857142855
379fb100-063e-4472-b7c2-5bb9eda435ed,444dfc12-aa86-49d7-bd44-e188fd1b9cd8,0.42857142857142855
637e3261-3f47-402c-9dac-980de5317100,681bf706-8664-4658-ab1a-39e1d385fae2,1.0
637e3261-3f47-402c-9dac-980de5317100,ca48bfb8-37c5-4a04-9837-a07975ee0cd3,1.0
637e3261-3f47-402c-9dac-980de5317100,c9584c27-f240-4f0e-8e82-3470111f24be,1.0
637e3261-3f47-402c-9dac-980de5317100,aac7d2e7-4e25-40ca-873e-3930acac4626,1.0
637e3261-3f47-402c-9dac-980de5317100,17f6c8f9-a2a6-4f35-9997-a612147c1e10,1.0
637e3261-3f47-402c-9dac-980de5317100,9ef1d76d-5f1d-4398-b4ed-05afb3172f26,1.0
637e3261-3f47-402c-9dac-980de5317100,4bd95eea-b9f6-4d70-a36c-cfea77431553,0.6666666666666666
637e3261-3f47-402c-9dac-980de5317100,e0647eee-82ce-40e6-af54-953395ad1c08,0.6666666666666666
637e3261-3f47-402c-9dac-980de5317100,ff9deaae-da4f-42b7-a19e-36fedd3fc706,0.6666666666666666
637e3261-3f47-402c-9dac-980de5317100,12b689a4-0d5e-4458-b44f-5c8ccaf12388,0.6666666666666666
46f4e349-ddec-4131-9367-91b630a821d0,9929a375-ccf4-4b8c-9b13-0026393fcb84,1.0
46f4e349-ddec-4131-9367-91b630a821d0,25b75a66-ce83-4db3-b136-395a3c3784c4,0.9166666666666666
46f4e349-ddec-4131-9367-91b630a821d0,d4e75c13-d1e9-4c48-86a0-9c854e1d88f7,0.7777777777777777
46f4e349-ddec-4131-9367-91b630a821d0,6aa40207-fec8-43a7-991d-b872a42def05,0.7777777777777777
46f4e349-ddec-4131-9367-91b630a821d0,f7e6b373-bbf7-4262-8a5f-5b7b5966900f,0.7777777777777777
46f4e349-ddec-4131-9367-91b630a821d0,6d544700-65f6-4d57-b1f3-537fe713f82a,0.7777777777777777
46f4e349-ddec-4131-9367-91b630a821d0,e1194e66-e4f0-4351-9d26-ac95df530d0c,0.7619047619047619
46f4e349-ddec-4131-9367-91b630a821d0,757790a5-ef36-471d-a686-0c57c956b0ef,0.75
46f4e349-ddec-4131-9367-91b630a821d0,25d6c9b6-051e-4b98-8eb7-bf648889521a,0.75
46f4e349-ddec-4131-9367-91b630a821d0,c310b8e8-468f-4189-9b72-9589a2ff275d,0.75
d27976fa-e535-42e4-ab53-846810870889,3997d4a6-c2bd-4191-8406-eb07f0abb5d2,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,1c772a14-d1bd-48ab-8ed7-cae697ce1557,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,a3cd61ef-7fd4-44af-a27f-99641a82b22b,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,be73a6a0-4733-4c56-8139-7a2c69196923,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,cb50b2a7-a2cd-4099-961f-e8b71abb7dfa,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,80623b93-dfa1-488e-ab22-cc3b0423db10,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,a70a1fb0-ed96-46b9-8e99-ec7138ed806e,0.6666666666666666
d27976fa-e535-42e4-ab53-846810870889,c3ee2b9c-d315-41c3-b55a-3c1c2b29addf,0.42857142857142855
d27976fa-e535-42e4-ab53-846810870889,8bb706e6-930c-4174-abac-e4bc1d21cb1a,0.42857142857142855
54240962-8343-4233-a59a-0b30b781a8f5,df2d83d8-a1c4-4c0c-8bb1-9e5eb1d68421,0.42857142857142855
54240962-8343-4233-a59a-0b30b781a8f5,dc1f7fac-1ba6-4f17-95ba-92a89548b0ff,0.25
54240962-8343-4233-a59a-0b30b781a8f5,3a40b942-43d4-4763-b7d1-11848142d7ac,0.25
54240962-8343-4233-a59a-0b30b781a8f5,81247fe0-be62-443d-b518-41e4eee680de,0.25
54240962-8343-4233-a59a-0b30b781a8f5,8a0d6175-96f3-48b9-a5be-c956b37c22db,0.25
54240962-8343-4233-a59a-0b30b781a8f5,9161c249-c0e5-4217-aa94-20e37de8ac03,0.25
54240962-8343-4233-a59a-0b30b781a8f5,e7e5c5a9-d669-4668-be25-4278dda7d347,0.25
54240962-8343-4233-a59a-0b30b781a8f5,a0f795a3-ba73-4fd7-9de5-3dfd888e8d3c,0.25
54240962-8343-4233-a59a-0b30b781a8f5,028dd016-30cc-4f58-89a5-677da61b3484,0.16666666666666666
54240962-8343-4233-a59a-0b30b781a8f5,15d9100f-cc8e-4948-a412-03dcc2ba09f1,0.14285714285714285
a3075810-0a51-4a35-a068-db1ecb111c3a,e88265a7-acb6-4355-837d-e405d048b908,0.9523809523809523
a3075810-0a51-4a35-a068-db1ecb111c3a,cb20b414-c187-42c5-98b9-136479b630fd,0.9523809523809523
a3075810-0a51-4a35-a068-db1ecb111c3a,55fd2f17-21a6-421e-9765-1e04ea13a222,0.9285714285714286
a3075810-0a51-4a35-a068-db1ecb111c3a,42e49814-6058-431c-80e2-a3aab424060d,0.9285714285714286
a3075810-0a51-4a35-a068-db1ecb111c3a,44927128-c890-4af4-87ab-a036803baf94,0.9166666666666666
a3075810-0a51-4a35-a068-db1ecb111c3a,7f4b5546-a3c3-4e55-ba8d-53bf937fed30,0.9166666666666666
a3075810-0a51-4a35-a068-db1ecb111c3a,e9c97fdb-9fa0-4955-9a6c-1c43e1ac3f64,0.9166666666666666
a3075810-0a51-4a35-a068-db1ecb111c3a,9a7192b7-38a9-48de-8a6b-a72cd406ceac,0.8571428571428571
a3075810-0a51-4a35-a068-db1ecb111c3a,e7c2d42e-b045-41b6-a391-88f4ea545185,0.7916666666666666
a3075810-0a51-4a35-a068-db1ecb111c3a,2b7a7c7f-8c18-4e0c-aaf2-8c6f4e93cdbb,0.7916666666666666
8a3e1c4f-59a8-457a-826c-fe961419a8ae,c8fb45c8-b3da-422d-a6db-73ac2ee56f77,1.7142857142857144
8a3e1c4f-59a8-457a-826c-fe961419a8ae,83b86967-6b1a-4ca8-9cf0-c7cfe047ef3f,1.625
8a3e1c4f-59a8-457a-826c-fe961419a8ae,0cf9d983-aecf-4d57-9e94-fde2beac014f,1.5
8a3e1c4f-59a8-457a-826c-fe961419a8ae,c3e89532-db13-45df-9e5d-82bd2a7100d4,1.4285714285714286
8a3e1c4f-59a8-457a-826c-fe961419a8ae,1c89bbcc-a253-452a-9181-546eb536e06f,1.4285714285714286
8a3e1c4f-59a8-457a-826c-fe961419a8ae,42170037-440a-42f8-b5e3-af096e3784d0,1.380952380952381
8a3e1c4f-59a8-457a-826c-fe961419a8ae,bb6eaced-69dd-4636-829f-9f987acc4fc3,1.3333333333333333
8a3e1c4f-59a8-457a-826c-fe961419a8ae,69b39eab-6577-46a4-a9f5-817839092033,1.3333333333333333
8a3e1c4f-59a8-457a-826c-fe961419a8ae,8c538f11-c141-4588-8ecb-931083524186,1.3
8a3e1c4f-59a8-457a-826c-fe961419a8ae,0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,1.2916666666666665
5fc21e44-d663-495a-b16a-7cc641af5deb,8e68819d-71be-4e7d-b41d-f1df81b01d3f,1.25
5fc21e44-d663-495a-b16a-7cc641af5deb,0bc858a1-3573-4216-9423-c96dd8c72919,1.25
5fc21e44-d663-495a-b16a-7cc641af5deb,4a8ac23a-e27a-44db-814a-f8c31beb68e6,1.25
5fc21e44-d663-495a-b16a-7cc641af5deb,a0b2f210-cd3a-453d-937d-e4f2658d17c7,1.25
5fc21e44-d663-495a-b16a-7cc641af5deb,ac9a487a-d9d2-4f27-bb23-0f4686488345,1.25
5fc21e44-d663-495a-b16a-7cc641af5deb,95bab79d-e5e8-4d7a-9368-d51430763c69,1.1111111111111112
5fc21e44-d663-495a-b16a-7cc641af5deb,ba99a190-6065-4930-be3d-55ecc48e365d,1.1111111111111112
5fc21e44-d663-495a-b16a-7cc641af5deb,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,1.1111111111111112
5fc21e44-d663-495a-b16a-7cc641af5deb,cc7d4686-ea02-45fd-956e-94c1a322558c,1.1111111111111112
5fc21e44-d663-495a-b16a-7cc641af5deb,73e5e69d-3554-40d8-8516-00cb38737a1c,1.1071428571428572
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,ff9deaae-da4f-42b7-a19e-36fedd3fc706,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,9d0cad59-d631-4dd8-b1cf-ddcfe5287f81,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,33f34a8f-1ef5-4173-9368-5a59f6a9aeec,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,cd71a6a9-8bc4-49a4-afc3-268513ee65ba,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,6bafa814-5b7a-4c08-998d-c15c8db8d92a,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,655b3e5b-09e4-45dd-941c-6fa3fc12521b,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,eaefd603-84c1-4db4-a72b-0cb718a0cc07,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,541bacd0-6aeb-4292-8d3a-882e85519953,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,78f797e3-4913-4026-aad0-1cd858bd735b,0.42857142857142855
757f34e0-bdb6-441a-af3c-7c0f36fb78c5,f4805b9d-68f8-438e-8f13-ec7bcb4c8581,0.42857142857142855
67f66c07-6e61-4026-ade5-7e782fad3a5d,2061f628-01cd-4343-a078-900f639d67fe,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,056e4f3e-d505-4dad-8ec1-d04f521cbb56,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,516cef4d-0718-4007-9939-f9b38af3f784,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,c3c82bdc-d9e7-4836-9746-c24ead47ca19,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,2736bad5-6280-4c8f-92c8-27a5e63bbab2,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,1f16a425-2606-4137-a6b7-234b6dabe037,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,e21857d5-3256-4547-afb3-4b6ded592596,1.0
67f66c07-6e61-4026-ade5-7e782fad3a5d,e3c5a219-8d32-4b10-ba45-31bfa677e821,1.0
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,05ec70a5-3858-4346-a649-fda0a297b8c1,0.9166666666666666
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,badf56da-2dfd-4263-b627-e93c62d47a94,0.9166666666666666
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,c455e254-994c-40d3-a953-4ff6954c3557,0.9166666666666666
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,8df5e911-523a-4717-9311-1daedbe5e2d2,0.7142857142857142
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,184699cd-f489-463a-95c3-f2f72d6fd92a,0.7142857142857142
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,21ed5282-73b5-4fe5-be64-de4b01c3a60b,0.7142857142857142
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,fc61dd75-880b-44ba-9ba9-c7b643d33413,0.7142857142857142
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,b52211f1-49a2-4cd2-8535-dd1ba37ea90b,0.7142857142857142
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,c2b139e4-65db-4e71-937e-df07fe9da5eb,0.7142857142857142
905572f1-cb4f-4df7-bac7-75cf6c27e3ac,d5da1841-9bc8-4813-9f89-11098090148e,0.7142857142857142
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,188711ed-c99b-439c-844a-ca831f63a727,1.4285714285714286
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,72609007-4227-4bdd-a993-1e92df52527a,1.4285714285714286
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,aba64937-3334-4c65-90a1-4e6b9d4d7ada,1.4285714285714286
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,29776960-786c-4086-8079-ef5b83a0054c,1.4285714285714286
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,85823097-9e6c-4876-a04a-8a761a477992,1.4285714285714286
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,62bd8d93-5e1e-480f-8642-9c346e93ff11,1.3174603174603174
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,1.3174603174603174
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,1a120ec5-35b3-4f3e-aa49-7201550d9feb,1.1388888888888888
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,75a72702-a5ef-4513-bca5-c5b944903546,1.125
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,596ffa74-3d08-44ef-b113-765d43d12738,1.1111111111111112
55b17019-400f-4984-aea8-97d1fa75de13,95df460e-9d5e-4c92-a706-5dbf2cb55f53,0.42857142857142855
55b17019-400f-4984-aea8-97d1fa75de13,e57364a4-9813-41d8-aba0-cd71d17907b5,0.42857142857142855
55b17019-400f-4984-aea8-97d1fa75de13,3feba7fa-3837-424a-b4f1-0077d217f569,0.25
55b17019-400f-4984-aea8-97d1fa75de13,2819834e-4e08-47b0-a2c4-b7672318e8f0,0.25
55b17019-400f-4984-aea8-97d1fa75de13,04380c85-62e3-402e-9c6e-520f6d16a553,0.25
55b17019-400f-4984-aea8-97d1fa75de13,ff9542ca-7859-4db2-8796-c1e3c39b9c0a,0.25
55b17019-400f-4984-aea8-97d1fa75de13,37d5282b-92e8-4307-8c80-0c6538aebf83,0.25
55b17019-400f-4984-aea8-97d1fa75de13,3fea3b15-2181-4f44-a916-0b1c3d8a6bca,0.25
55b17019-400f-4984-aea8-97d1fa75de13,e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf,0.25
55b17019-400f-4984-aea8-97d1fa75de13,4e0a7e0d-bd05-4210-a654-72c4d437fda5,0.25
9efff43b-3b29-4082-824e-bc82f646f93d,b071f9fa-14b0-4217-8e97-eb41da73f598,1.0952380952380951
9efff43b-3b29-4082-824e-bc82f646f93d,06fb1c8b-566e-4cb2-985b-b467c90781d4,1.0952380952380951
9efff43b-3b29-4082-824e-bc82f646f93d,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,1.0
9efff43b-3b29-4082-824e-bc82f646f93d,3a4c2997-1d9e-411c-9370-b58957e66667,1.0
9efff43b-3b29-4082-824e-bc82f646f93d,34ec9a8d-c65b-48fd-bcdd-aad2f72fdb47,1.0
9efff43b-3b29-4082-824e-bc82f646f93d,66c662b6-6e2f-4930-8610-912e24c63ed1,0.9166666666666666
9efff43b-3b29-4082-824e-bc82f646f93d,01809552-4f87-45b0-afff-2c6f0730a3be,0.9166666666666666
9efff43b-3b29-4082-824e-bc82f646f93d,191de76f-a224-445d-b041-54df16d65bf7,0.8571428571428571
9efff43b-3b29-4082-824e-bc82f646f93d,4898b9ad-f564-4ff1-9046-b1a16dfd5200,0.8571428571428571
9efff43b-3b29-4082-824e-bc82f646f93d,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,0.7777777777777777
89c83caa-7f08-4e0d-bee9-db0139044e38,0a176d0a-ef46-4e7f-b018-9f4d65614668,1.4285714285714286
89c83caa-7f08-4e0d-bee9-db0139044e38,44927128-c890-4af4-87ab-a036803baf94,1.4285714285714286
89c83caa-7f08-4e0d-bee9-db0139044e38,d2ccb26b-b3ef-4e12-a336-f07c1bfa00ef,1.4285714285714286
89c83caa-7f08-4e0d-bee9-db0139044e38,13804e64-201a-42f0-80b0-510c457c840b,1.4285714285714286
89c83caa-7f08-4e0d-bee9-db0139044e38,8eae1e0a-1696-4532-9e3c-0a072217ef4c,1.4285714285714286
89c83caa-7f08-4e0d-bee9-db0139044e38,7f98cb2a-9b68-4b3d-9acf-e858694a3396,1.3333333333333333
89c83caa-7f08-4e0d-bee9-db0139044e38,21685b15-3074-446e-aa1d-ff7157014f53,1.3333333333333333
89c83caa-7f08-4e0d-bee9-db0139044e38,2ff49515-1701-4bac-a53a-04345893f3f3,1.3333333333333333
89c83caa-7f08-4e0d-bee9-db0139044e38,d935bec6-cab7-46cc-bf8b-ca089563b985,1.25
89c83caa-7f08-4e0d-bee9-db0139044e38,6407b0d9-23d6-4e6a-a050-7fd576a52867,1.25
0584e561-1442-46c9-9593-923c34571eb7,c213f661-70a8-42aa-b858-62f5bd2d72e9,1.3333333333333333
0584e561-1442-46c9-9593-923c34571eb7,15f835dc-ee52-4b74-b889-113678f54119,1.3333333333333333
0584e561-1442-46c9-9593-923c34571eb7,214d84a5-e9e5-4432-af95-8c84da7ba4c0,1.3333333333333333
0584e561-1442-46c9-9593-923c34571eb7,2ff49515-1701-4bac-a53a-04345893f3f3,1.25
0584e561-1442-46c9-9593-923c34571eb7,ff9deaae-da4f-42b7-a19e-36fedd3fc706,1.0952380952380951
0584e561-1442-46c9-9593-923c34571eb7,8df5e911-523a-4717-9311-1daedbe5e2d2,1.0952380952380951
0584e561-1442-46c9-9593-923c34571eb7,184699cd-f489-463a-95c3-f2f72d6fd92a,1.0952380952380951
0584e561-1442-46c9-9593-923c34571eb7,150e799b-3244-45d9-a6cb-5a3e8c33d430,1.0952380952380951
0584e561-1442-46c9-9593-923c34571eb7,fe0c9ff2-0fef-4f95-b0e1-c1d231d4a900,1.0952380952380951
0584e561-1442-46c9-9593-923c34571eb7,44927128-c890-4af4-87ab-a036803baf94,1.0952380952380951
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,cdec201b-7545-49fb-9763-f65057b7ecbf,1.0952380952380951
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,8dd73d1a-0424-4581-af8c-ade3edb44c5a,1.0535714285714286
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,7bf1f441-ccf1-4258-9797-07c8d16eb44c,0.9841269841269842
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,647221d0-f6b1-4e03-924c-c59b8059536f,0.9841269841269842
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,f467181e-d5e0-4285-b47e-e853dcc89ee7,0.9666666666666666
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,a1419808-65d3-4d40-998c-1a0bac65eabc,0.9666666666666666
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,aaae25bf-c794-45d7-bab7-cdc7c655bfa6,0.9523809523809523
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,b62ecfe7-b2e6-4d40-b7d2-8f12d3f51ed6,0.9285714285714286
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,86a064f9-3ed4-4621-b29d-d05442c6b1ae,0.9285714285714286
2aaf7396-6ab8-40f3-9776-a41c42c8e26b,51aad2ec-44b2-4466-8c10-60018972e6c3,0.9166666666666666
51508c1f-8d07-4a00-9cf1-26c570fe7b78,7b8d0768-7bef-4c01-ba61-1150e72b49bc,2.0
51508c1f-8d07-4a00-9cf1-26c570fe7b78,19202b40-eb93-48a0-b6fc-fce9568182aa,1.8
51508c1f-8d07-4a00-9cf1-26c570fe7b78,cfbc0924-0035-4d6c-8197-f024653af823,1.8
51508c1f-8d07-4a00-9cf1-26c570fe7b78,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,1.75
51508c1f-8d07-4a00-9cf1-26c570fe7b78,6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6,1.6666666666666665
51508c1f-8d07-4a00-9cf1-26c570fe7b78,5f2c5e7b-20ac-44e0-84f7-3a9267eb0073,1.6666666666666665
51508c1f-8d07-4a00-9cf1-26c570fe7b78,18d385e9-1448-463a-b623-981c3ac6ff86,1.6666666666666665
51508c1f-8d07-4a00-9cf1-26c570fe7b78,4fbc55bb-61be-4eb7-b4b4-c08c68b4e060,1.6666666666666665
51508c1f-8d07-4a00-9cf1-26c570fe7b78,203783da-e3a5-450e-988d-704826ce3a82,1.6666666666666665
51508c1f-8d07-4a00-9cf1-26c570fe7b78,d0f61299-9caa-4e6b-8b10-2839de120b27,1.6666666666666665
143bafc2-368d-4ad4-862a-028304eaefa6,da7bb7d8-557d-4635-9ca1-e6e985525bd5,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,ba550d0e-adac-4864-b88b-407cab5e76af,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,f20e3539-bf98-4066-85eb-12f254545660,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,144ef525-85e9-40c3-8335-02c32d0861f3,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,82eb8936-7bf6-4577-8320-a2639465206d,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,e5963d26-01fa-40f5-b200-e0127f410a45,0.42857142857142855
143bafc2-368d-4ad4-862a-028304eaefa6,7445bc31-8998-4cc1-bba2-b86c15b7c872,0.25
143bafc2-368d-4ad4-862a-028304eaefa6,38b773af-569d-40bb-b4c0-38a83691790a,0.25
143bafc2-368d-4ad4-862a-028304eaefa6,9501a1d0-04a2-47ee-828d-9d016c315bb7,0.25
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,250b7089-69e4-43b2-bae3-a83d9f6d71bb,1.5396825396825395
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,fc61dd75-880b-44ba-9ba9-c7b643d33413,1.5
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,86a064f9-3ed4-4621-b29d-d05442c6b1ae,1.4027777777777777
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,6648391e-7890-4f6c-b939-976f215195d3,1.380952380952381
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,7b885d42-3c41-4f43-9944-a5855ec5155e,1.3679653679653678
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,0145f13d-4c4d-43b5-a7fb-cd69da8ca202,1.3333333333333333
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,5bf64d94-efd9-4334-96fd-e6197b0b02b8,1.2857142857142856
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,23b58ea2-1cc3-468a-9e76-5027e196e851,1.1666666666666665
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,2e7347dd-3177-4062-b4e9-8f682cbdaf7f,1.1428571428571428
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,47367ccf-db82-4c05-a8ae-13a08bc78f15,1.1428571428571428
e3f139c7-11bc-4803-82be-2bac85ca3c61,7b3f60c5-5a3e-4045-8bf4-6de8161e2dd6,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,f89784af-5484-4937-80a1-fa1d9ff001df,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,bc68928b-fbb5-4aac-baae-52ba49202372,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,b1c76fbc-2ce7-4437-bc7b-2f03b9a73157,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,c50001aa-4bf2-45f5-bef5-47d064dfed7c,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,0796f847-09ca-4526-b17e-44390dd536ba,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,1524122d-ad9d-48e8-9d02-f7eaef15bef9,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,5a28f8c2-31fb-4047-ae57-c5c326989262,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,a530492f-8806-4bd7-9c14-80c237eb92fe,1.0
e3f139c7-11bc-4803-82be-2bac85ca3c61,250b7089-69e4-43b2-bae3-a83d9f6d71bb,1.0
9ad6d1e3-427f-4921-b603-7e9eda94a061,ff5060a5-8d1f-4516-9592-0252a065fb00,1.0
9ad6d1e3-427f-4921-b603-7e9eda94a061,fb821608-35fd-4a45-a4b2-1a0537cee111,1.0
